Year,Month,Day,Period,Value
2024,2,22,22,182
2024,2,22,23,259
2024,2,22,24,330
2024,2,23,1,326
2024,2,23,2,325
2024,2,23,3,330
2024,2,23,4,335
2024,2,23,5,323
2024,2,23,6,335
2024,2,23,7,334
2024,2,23,8,330
2024,2,23,9,326
2024,2,23,10,286
2024,2,23,11,156
2024,2,23,12,122
2024,2,23,13,79
2024,2,23,14,69
2024,2,23,15,79
2024,2,23,16,65
2024,2,23,17,44
2024,2,23,18,18
2024,2,23,19,1
2024,2,23,20,8
2024,2,23,21,15
2024,2,23,22,5
2024,2,23,23,5
2024,2,23,24,7
2024,2,24,1,15
2024,2,24,2,17
2024,2,24,3,47
2024,2,24,4,48
2024,2,24,5,35
2024,2,24,6,43
2024,2,24,7,43
2024,2,24,8,48
2024,2,24,9,25
2024,2,24,10,3
2024,2,24,11,0
2024,2,24,12,0
2024,2,24,13,0
2024,2,24,14,0
2024,2,24,15,0
2024,2,24,16,21
2024,2,24,17,204
2024,2,24,18,213
2024,2,24,19,27
2024,2,24,20,15
2024,2,24,21,38
2024,2,24,22,140
2024,2,24,23,105
2024,2,24,24,109
2024,2,25,1,90
2024,2,25,2,89
2024,2,25,3,67
2024,2,25,4,55
2024,2,25,5,32
2024,2,25,6,22
2024,2,25,7,1
2024,2,25,8,0
2024,2,25,9,0
2024,2,25,10,0
2024,2,25,11,0
2024,2,25,12,1
2024,2,25,13,8
2024,2,25,14,13
2024,2,25,15,29
2024,2,25,16,29
2024,2,25,17,26
2024,2,25,18,14
2024,2,25,19,2
2024,2,25,20,3
2024,2,25,21,7
2024,2,25,22,18
2024,2,25,23,25
2024,2,25,24,12
2024,2,26,1,3
2024,2,26,2,0
2024,2,26,3,0
2024,2,26,4,0
2024,2,26,5,0
2024,2,26,6,0
2024,2,26,7,2
2024,2,26,8,3
2024,2,26,9,2
2024,2,26,10,0
2024,2,26,11,0
2024,2,26,12,0
2024,2,26,13,0
2024,2,26,14,0
2024,2,26,15,2
2024,2,26,16,3
2024,2,26,17,0
2024,2,26,18,0
2024,2,26,19,8
2024,2,26,20,42
2024,2,26,21,92
2024,2,26,22,22
2024,2,26,23,82
2024,2,26,24,399
2024,2,27,1,437
2024,2,27,2,430
2024,2,27,3,387
2024,2,27,4,263
2024,2,27,5,326
2024,2,27,6,268
2024,2,27,7,310
2024,2,27,8,350
2024,2,27,9,410
2024,2,27,10,420
2024,2,27,11,306
2024,2,27,12,263
2024,2,27,13,219
2024,2,27,14,227
2024,2,27,15,384
2024,2,27,16,413
2024,2,27,17,350
2024,2,27,18,440
2024,2,27,19,440
2024,2,27,20,437
2024,2,27,21,382
2024,2,27,22,302
2024,2,27,23,434
2024,2,27,24,440
2024,2,28,1,449
2024,2,28,2,447
2024,2,28,3,440
2024,2,28,4,446
2024,2,28,5,440
2024,2,28,6,345
2024,2,28,7,300
2024,2,28,8,377
2024,2,28,9,377
2024,2,28,10,425
2024,2,28,11,394
2024,2,28,12,424
2024,2,28,13,429
2024,2,28,14,429
2024,2,28,15,443
2024,2,28,16,375
2024,2,28,17,363
2024,2,28,18,343
2024,2,28,19,231
2024,2,28,20,209
2024,2,28,21,230
2024,2,28,22,180
2024,2,28,23,286
2024,2,28,24,403
2024,2,29,1,413
2024,2,29,2,434
2024,2,29,3,441
2024,2,29,4,445
2024,2,29,5,443
2024,2,29,6,408
2024,2,29,7,240
2024,2,29,8,310
2024,2,29,9,415
2024,2,29,10,422
2024,2,29,11,255
2024,2,29,12,95
2024,2,29,13,10
2024,2,29,14,2
2024,2,29,15,24
2024,2,29,16,43
2024,2,29,17,96
2024,2,29,18,140
2024,2,29,19,137
2024,2,29,20,156
2024,2,29,21,268
2024,2,29,22,219
2024,2,29,23,144
2024,2,29,24,142
2024,3,1,1,138
2024,3,1,2,193
2024,3,1,3,266
2024,3,1,4,319
2024,3,1,5,347
2024,3,1,6,325
2024,3,1,7,213
2024,3,1,8,99
2024,3,1,9,42
2024,3,1,10,1
2024,3,1,11,1
2024,3,1,12,5
2024,3,1,13,13
2024,3,1,14,33
2024,3,1,15,47
2024,3,1,16,92
2024,3,1,17,69
2024,3,1,18,367
2024,3,1,19,443
2024,3,1,20,444
2024,3,1,21,437
2024,3,1,22,439
2024,3,1,23,434
2024,3,1,24,339
2024,3,2,1,271
2024,3,2,2,293
2024,3,2,3,274
2024,3,2,4,308
2024,3,2,5,172
2024,3,2,6,92
2024,3,2,7,62
2024,3,2,8,69
2024,3,2,9,104
2024,3,2,10,173
2024,3,2,11,83
2024,3,2,12,301
2024,3,2,13,441
2024,3,2,14,442
2024,3,2,15,432
2024,3,2,16,410
2024,3,2,17,416
2024,3,2,18,447
2024,3,2,19,444
2024,3,2,20,418
2024,3,2,21,164
2024,3,2,22,240
2024,3,2,23,279
2024,3,2,24,296
2024,3,3,1,366
2024,3,3,2,435
2024,3,3,3,443
2024,3,3,4,446
2024,3,3,5,449
2024,3,3,6,444
2024,3,3,7,448
2024,3,3,8,437
2024,3,3,9,412
2024,3,3,10,410
2024,3,3,11,310
2024,3,3,12,96
2024,3,3,13,5
2024,3,3,14,1
2024,3,3,15,8
2024,3,3,16,6
2024,3,3,17,5
2024,3,3,18,12
2024,3,3,19,15
2024,3,3,20,16
2024,3,3,21,22
2024,3,3,22,9
2024,3,3,23,1
2024,3,3,24,2
2024,3,4,1,2
2024,3,4,2,0
2024,3,4,3,0
2024,3,4,4,0
2024,3,4,5,0
2024,3,4,6,0
2024,3,4,7,0
2024,3,4,8,0
2024,3,4,9,0
2024,3,4,10,0
2024,3,4,11,0
2024,3,4,12,0
2024,3,4,13,3
2024,3,4,14,0
2024,3,4,15,0
2024,3,4,16,7
2024,3,4,17,1
2024,3,4,18,1
2024,3,4,19,1
2024,3,4,20,0
2024,3,4,21,0
2024,3,4,22,6
2024,3,4,23,24
2024,3,4,24,124
2024,3,5,1,143
2024,3,5,2,273
2024,3,5,3,124
2024,3,5,4,75
2024,3,5,5,100
2024,3,5,6,157
2024,3,5,7,204
2024,3,5,8,285
2024,3,5,9,325
2024,3,5,10,295
2024,3,5,11,183
2024,3,5,12,198
2024,3,5,13,146
2024,3,5,14,209
2024,3,5,15,303
2024,3,5,16,309
2024,3,5,17,288
2024,3,5,18,265
2024,3,5,19,234
2024,3,5,20,236
2024,3,5,21,302
2024,3,5,22,320
2024,3,5,23,360
2024,3,5,24,377
2024,3,6,1,411
2024,3,6,2,424
2024,3,6,3,430
2024,3,6,4,431
2024,3,6,5,426
2024,3,6,6,434
2024,3,6,7,432
2024,3,6,8,404
2024,3,6,9,352
2024,3,6,10,372
2024,3,6,11,428
2024,3,6,12,437
2024,3,6,13,440
2024,3,6,14,445
2024,3,6,15,442
2024,3,6,16,445
2024,3,6,17,447
2024,3,6,18,448
2024,3,6,19,409
2024,3,6,20,428
2024,3,6,21,446
2024,3,6,22,446
2024,3,6,23,441
2024,3,6,24,436
2024,3,7,1,444
2024,3,7,2,446
2024,3,7,3,446
2024,3,7,4,449
2024,3,7,5,446
2024,3,7,6,450
2024,3,7,7,447
2024,3,7,8,442
2024,3,7,9,437
2024,3,7,10,423
2024,3,7,11,412
2024,3,7,12,433
2024,3,7,13,434
2024,3,7,14,444
2024,3,7,15,443
2024,3,7,16,444
2024,3,7,17,447
2024,3,7,18,450
2024,3,7,19,225
2024,3,7,20,225
2024,3,7,21,448
2024,3,7,22,410
2024,3,7,23,223
2024,3,7,24,226
2024,3,8,1,225
2024,3,8,2,408
2024,3,8,3,440
2024,3,8,4,428
2024,3,8,5,445
2024,3,8,6,447
2024,3,8,7,443
2024,3,8,8,447
2024,3,8,9,438
2024,3,8,10,439
2024,3,8,11,445
2024,3,8,12,444
2024,3,8,13,444
2024,3,8,14,442
2024,3,8,15,448
2024,3,8,16,444
2024,3,8,17,444
2024,3,8,18,440
2024,3,8,19,447
2024,3,8,20,447
2024,3,8,21,446
2024,3,8,22,446
2024,3,8,23,409
2024,3,8,24,444
2024,3,9,1,442
2024,3,9,2,446
2024,3,9,3,444
2024,3,9,4,444
2024,3,9,5,447
2024,3,9,6,449
2024,3,9,7,444
2024,3,9,8,446
2024,3,9,9,443
2024,3,9,10,446
2024,3,9,11,447
2024,3,9,12,444
2024,3,9,13,443
2024,3,9,14,449
2024,3,9,15,446
2024,3,9,16,446
2024,3,9,17,447
2024,3,9,18,446
2024,3,9,19,444
2024,3,9,20,441
2024,3,9,21,447
2024,3,9,22,447
2024,3,9,23,445
2024,3,9,24,445
2024,3,10,1,444
2024,3,10,2,444
2024,3,10,3,400
2024,3,10,4,270
2024,3,10,5,169
2024,3,10,6,149
2024,3,10,7,132
2024,3,10,8,70
2024,3,10,9,73
2024,3,10,10,155
2024,3,10,11,202
2024,3,10,12,209
2024,3,10,13,283
2024,3,10,14,397
2024,3,10,15,400
2024,3,10,16,393
2024,3,10,17,444
2024,3,10,18,444
2024,3,10,19,360
2024,3,10,20,212
2024,3,10,21,282
2024,3,10,22,407
2024,3,10,23,427
2024,3,10,24,444
2024,3,11,1,446
2024,3,11,2,447
2024,3,11,3,439
2024,3,11,4,445
2024,3,11,5,443
2024,3,11,6,448
2024,3,11,7,444
2024,3,11,8,444
2024,3,11,9,443
2024,3,11,10,444
2024,3,11,11,444
2024,3,11,12,446
2024,3,11,13,444
2024,3,11,14,445
2024,3,11,15,446
2024,3,11,16,447
2024,3,11,17,441
2024,3,11,18,450
2024,3,11,19,448
2024,3,11,20,418
2024,3,11,21,444
2024,3,11,22,444
2024,3,11,23,444
2024,3,11,24,444
2024,3,12,1,444
2024,3,12,2,419
2024,3,12,3,410
2024,3,12,4,431
2024,3,12,5,380
2024,3,12,6,254
2024,3,12,7,179
2024,3,12,8,162
2024,3,12,9,102
2024,3,12,10,21
2024,3,12,11,1
2024,3,12,12,0
2024,3,12,13,8
2024,3,12,14,12
2024,3,12,15,18
2024,3,12,16,15
2024,3,12,17,30
2024,3,12,18,65
2024,3,12,19,176
2024,3,12,20,223
2024,3,12,21,264
2024,3,12,22,254
2024,3,12,23,234
2024,3,12,24,193
2024,3,13,1,156
2024,3,13,2,102
2024,3,13,3,49
2024,3,13,4,5
2024,3,13,5,0
2024,3,13,6,0
2024,3,13,7,0
2024,3,13,8,0
2024,3,13,9,0
2024,3,13,10,0
2024,3,13,11,0
2024,3,13,12,0
2024,3,13,13,1
2024,3,13,14,0
2024,3,13,15,0
2024,3,13,16,8
2024,3,13,17,5
2024,3,13,18,0
2024,3,13,19,105
2024,3,13,20,410
2024,3,13,21,442
2024,3,13,22,444
2024,3,13,23,445
2024,3,13,24,430
2024,3,14,1,420
2024,3,14,2,439
2024,3,14,3,446
2024,3,14,4,444
2024,3,14,5,438
2024,3,14,6,445
2024,3,14,7,449
2024,3,14,8,440
2024,3,14,9,444
2024,3,14,10,447
2024,3,14,11,448
2024,3,14,12,439
2024,3,14,13,357
2024,3,14,14,271
2024,3,14,15,165
2024,3,14,16,181
2024,3,14,17,309
2024,3,14,18,361
2024,3,14,19,376
2024,3,14,20,421
2024,3,14,21,427
2024,3,14,22,421
2024,3,14,23,412
2024,3,14,24,385
2024,3,15,1,303
2024,3,15,2,268
2024,3,15,3,182
2024,3,15,4,135
2024,3,15,5,144
2024,3,15,6,151
2024,3,15,7,169
2024,3,15,8,216
2024,3,15,9,298
2024,3,15,10,351
2024,3,15,11,373
2024,3,15,12,392
2024,3,15,13,362
2024,3,15,14,347
2024,3,15,15,367
2024,3,15,16,403
2024,3,15,17,420
2024,3,15,18,447
2024,3,15,19,441
2024,3,15,20,447
2024,3,15,21,444
2024,3,15,22,447
2024,3,15,23,444
2024,3,15,24,446
2024,3,16,1,444
2024,3,16,2,442
2024,3,16,3,437
2024,3,16,4,437
2024,3,16,5,405
2024,3,16,6,315
2024,3,16,7,257
2024,3,16,8,179
2024,3,16,9,101
2024,3,16,10,127
2024,3,16,11,25
2024,3,16,12,6
2024,3,16,13,85
2024,3,16,14,92
2024,3,16,15,214
2024,3,16,16,282
2024,3,16,17,331
2024,3,16,18,427
2024,3,16,19,425
2024,3,16,20,369
2024,3,16,21,340
2024,3,16,22,135
2024,3,16,23,79
2024,3,16,24,92
2024,3,17,1,89
2024,3,17,2,45
2024,3,17,3,38
2024,3,17,4,28
2024,3,17,5,109
2024,3,17,6,161
2024,3,17,7,229
2024,3,17,8,287
2024,3,17,9,316
2024,3,17,10,323
2024,3,17,11,355
2024,3,17,12,424
2024,3,17,13,441
2024,3,17,14,446
2024,3,17,15,444
2024,3,17,16,444
2024,3,17,17,434
2024,3,17,18,397
2024,3,17,19,346
2024,3,17,20,253
2024,3,17,21,206
2024,3,17,22,200
2024,3,17,23,106
2024,3,17,24,32
2024,3,18,1,25
2024,3,18,2,39
2024,3,18,3,10
2024,3,18,4,0
2024,3,18,5,0
2024,3,18,6,0
2024,3,18,7,0
2024,3,18,8,0
2024,3,18,9,0
2024,3,18,10,0
2024,3,18,11,0
2024,3,18,12,0
2024,3,18,13,3
2024,3,18,14,18
2024,3,18,15,35
2024,3,18,16,36
2024,3,18,17,59
2024,3,18,18,138
2024,3,18,19,90
2024,3,18,20,104
2024,3,18,21,276
2024,3,18,22,285
2024,3,18,23,282
2024,3,18,24,310
2024,3,19,1,345
2024,3,19,2,360
2024,3,19,3,326
2024,3,19,4,276
2024,3,19,5,270
2024,3,19,6,249
2024,3,19,7,259
2024,3,19,8,247
2024,3,19,9,177
2024,3,19,10,132
2024,3,19,11,248
2024,3,19,12,259
2024,3,19,13,302
2024,3,19,14,302
2024,3,19,15,286
2024,3,19,16,337
2024,3,19,17,409
2024,3,19,18,444
2024,3,19,19,443
2024,3,19,20,433
2024,3,19,21,363
2024,3,19,22,169
2024,3,19,23,307
2024,3,19,24,447
2024,3,20,1,441
2024,3,20,2,430
2024,3,20,3,363
2024,3,20,4,313
2024,3,20,5,276
2024,3,20,6,209
2024,3,20,7,243
2024,3,20,8,393
2024,3,20,9,407
2024,3,20,10,432
2024,3,20,11,431
2024,3,20,12,440
2024,3,20,13,439
2024,3,20,14,439
2024,3,20,15,444
2024,3,20,16,449
2024,3,20,17,446
2024,3,20,18,446
2024,3,20,19,445
2024,3,20,20,447
2024,3,20,21,437
2024,3,20,22,447
2024,3,20,23,448
2024,3,20,24,442
2024,3,21,1,436
2024,3,21,2,433
2024,3,21,3,404
2024,3,21,4,348
2024,3,21,5,277
2024,3,21,6,218
2024,3,21,7,150
2024,3,21,8,122
2024,3,21,9,72
2024,3,21,10,27
2024,3,21,11,0
2024,3,21,12,0
2024,3,21,13,2
2024,3,21,14,8
2024,3,21,15,2
2024,3,21,16,4
2024,3,21,17,1
2024,3,21,18,0
2024,3,21,19,0
2024,3,21,20,41
2024,3,21,21,57
2024,3,21,22,46
2024,3,21,23,20
2024,3,21,24,1
2024,3,22,1,1
2024,3,22,2,0
2024,3,22,3,0
2024,3,22,4,0
2024,3,22,5,0
2024,3,22,6,0
2024,3,22,7,3
2024,3,22,8,5
2024,3,22,9,12
2024,3,22,10,15
2024,3,22,11,22
2024,3,22,12,33
2024,3,22,13,27
2024,3,22,14,16
2024,3,22,15,24
2024,3,22,16,25
2024,3,22,17,16
2024,3,22,18,5
2024,3,22,19,0
2024,3,22,20,30
2024,3,22,21,55
2024,3,22,22,20
2024,3,22,23,14
2024,3,22,24,1
2024,3,23,1,0
2024,3,23,2,0
2024,3,23,3,0
2024,3,23,4,0
2024,3,23,5,0
2024,3,23,6,0
2024,3,23,7,0
2024,3,23,8,0
2024,3,23,9,0
2024,3,23,10,0
2024,3,23,11,0
2024,3,23,12,0
2024,3,23,13,0
2024,3,23,14,1
2024,3,23,15,6
2024,3,23,16,6
2024,3,23,17,8
2024,3,23,18,17
2024,3,23,19,55
2024,3,23,20,90
2024,3,23,21,108
2024,3,23,22,110
2024,3,23,23,71
2024,3,23,24,35
2024,3,24,1,28
2024,3,24,2,61
2024,3,24,3,138
2024,3,24,4,163
2024,3,24,5,91
2024,3,24,6,99
2024,3,24,7,152
2024,3,24,8,192
2024,3,24,9,210
2024,3,24,10,175
2024,3,24,11,256
2024,3,24,12,313
2024,3,24,13,424
2024,3,24,14,447
2024,3,24,15,447
2024,3,24,16,442
2024,3,24,17,335
2024,3,24,18,223
2024,3,24,19,224
2024,3,24,20,193
2024,3,24,21,71
2024,3,24,22,244
2024,3,24,23,432
2024,3,24,24,439
2024,3,25,1,449
2024,3,25,2,450
2024,3,25,3,447
2024,3,25,4,446
2024,3,25,5,444
2024,3,25,6,434
2024,3,25,7,420
2024,3,25,8,344
2024,3,25,9,121
2024,3,25,10,35
2024,3,25,11,3
2024,3,25,12,0
2024,3,25,13,4
2024,3,25,14,12
2024,3,25,15,18
2024,3,25,16,179
2024,3,25,17,432
2024,3,25,18,444
2024,3,25,19,447
2024,3,25,20,446
2024,3,25,21,442
2024,3,25,22,433
2024,3,25,23,356
2024,3,25,24,213
2024,3,26,1,49
2024,3,26,2,18
2024,3,26,3,8
2024,3,26,4,32
2024,3,26,5,42
2024,3,26,6,129
2024,3,26,7,101
2024,3,26,8,59
2024,3,26,9,28
2024,3,26,10,11
2024,3,26,11,25
2024,3,26,12,28
2024,3,26,13,25
2024,3,26,14,34
2024,3,26,15,61
2024,3,26,16,58
2024,3,26,17,54
2024,3,26,18,91
2024,3,26,19,195
2024,3,26,20,298
2024,3,26,21,254
2024,3,26,22,390
2024,3,26,23,444
2024,3,26,24,427
2024,3,27,1,363
2024,3,27,2,379
2024,3,27,3,289
2024,3,27,4,236
2024,3,27,5,172
2024,3,27,6,216
2024,3,27,7,256
2024,3,27,8,224
2024,3,27,9,243
2024,3,27,10,296
2024,3,27,11,303
2024,3,27,12,338
2024,3,27,13,410
2024,3,27,14,402
2024,3,27,15,412
2024,3,27,16,414
2024,3,27,17,423
2024,3,27,18,423
2024,3,27,19,393
2024,3,27,20,398
2024,3,27,21,435
2024,3,27,22,428
2024,3,27,23,392
2024,3,27,24,417
2024,3,28,1,433
2024,3,28,2,374
2024,3,28,3,97
2024,3,28,4,127
2024,3,28,5,336
2024,3,28,6,333
2024,3,28,7,378
2024,3,28,8,323
2024,3,28,9,283
2024,3,28,10,368
2024,3,28,11,445
2024,3,28,12,447
2024,3,28,13,447
2024,3,28,14,445
2024,3,28,15,443
2024,3,28,16,443
2024,3,28,17,443
2024,3,28,18,440
2024,3,28,19,448
2024,3,28,20,400
2024,3,28,21,320
2024,3,28,22,437
2024,3,28,23,419
2024,3,28,24,446
2024,3,29,1,444
2024,3,29,2,442
2024,3,29,3,433
2024,3,29,4,408
2024,3,29,5,324
2024,3,29,6,105
2024,3,29,7,18
2024,3,29,8,0
2024,3,29,9,0
2024,3,29,10,0
2024,3,29,11,0
2024,3,29,12,3
2024,3,29,13,5
2024,3,29,14,17
2024,3,29,15,19
2024,3,29,16,26
2024,3,29,17,12
2024,3,29,18,4
2024,3,29,19,6
2024,3,29,20,6
2024,3,29,21,18
2024,3,29,22,55
2024,3,29,23,105
2024,3,29,24,95
2024,3,30,1,92
2024,3,30,2,106
2024,3,30,3,56
2024,3,30,4,145
2024,3,30,5,300
2024,3,30,6,343
2024,3,30,7,283
2024,3,30,8,233
2024,3,30,9,105
2024,3,30,10,85
2024,3,30,11,112
2024,3,30,12,139
2024,3,30,13,73
2024,3,30,14,30
2024,3,30,15,78
2024,3,30,16,199
2024,3,30,17,295
2024,3,30,18,256
2024,3,30,19,172
2024,3,30,20,165
2024,3,30,21,323
2024,3,30,22,384
2024,3,30,23,377
2024,3,30,24,403
2024,3,31,1,420
2024,3,31,2,321
2024,3,31,3,293
2024,3,31,4,410
2024,3,31,5,438
2024,3,31,6,443
2024,3,31,7,353
2024,3,31,8,255
2024,3,31,9,278
2024,3,31,10,336
2024,3,31,11,333
2024,3,31,12,296
2024,3,31,13,321
2024,3,31,14,378
2024,3,31,15,403
2024,3,31,16,425
2024,3,31,17,427
2024,3,31,18,424
2024,3,31,19,444
2024,3,31,20,445
2024,3,31,21,420
2024,3,31,22,373
2024,3,31,23,447
2024,3,31,24,444
2024,4,1,1,443
2024,4,1,2,447
2024,4,1,3,447
2024,4,1,4,446
2024,4,1,5,437
2024,4,1,6,300
2024,4,1,7,158
2024,4,1,8,131
2024,4,1,9,74
2024,4,1,10,29
2024,4,1,11,8
2024,4,1,12,2
2024,4,1,13,7
2024,4,1,14,31
2024,4,1,15,104
2024,4,1,16,228
2024,4,1,17,253
2024,4,1,18,188
2024,4,1,19,93
2024,4,1,20,52
2024,4,1,21,28
2024,4,1,22,19
2024,4,1,23,45
2024,4,1,24,45
2024,4,2,1,43
2024,4,2,2,8
2024,4,2,3,4
2024,4,2,4,4
2024,4,2,5,1
2024,4,2,6,1
2024,4,2,7,0
2024,4,2,8,0
2024,4,2,9,0
2024,4,2,10,0
2024,4,2,11,0
2024,4,2,12,2
2024,4,2,13,34
2024,4,2,14,81
2024,4,2,15,211
2024,4,2,16,166
2024,4,2,17,282
2024,4,2,18,339
2024,4,2,19,403
2024,4,2,20,286
2024,4,2,21,201
2024,4,2,22,210
2024,4,2,23,239
2024,4,2,24,263
2024,4,3,1,335
2024,4,3,2,400
2024,4,3,3,235
2024,4,3,4,126
2024,4,3,5,68
2024,4,3,6,89
2024,4,3,7,87
2024,4,3,8,147
2024,4,3,9,62
2024,4,3,10,83
2024,4,3,11,161
2024,4,3,12,149
2024,4,3,13,196
2024,4,3,14,320
2024,4,3,15,410
2024,4,3,16,433
2024,4,3,17,447
2024,4,3,18,444
2024,4,3,19,444
2024,4,3,20,402
2024,4,3,21,2
2024,4,3,22,0
2024,4,3,23,35
2024,4,3,24,336
2024,4,4,1,416
2024,4,4,2,431
2024,4,4,3,444
2024,4,4,4,348
2024,4,4,5,253
2024,4,4,6,333
2024,4,4,7,442
2024,4,4,8,424
2024,4,4,9,399
2024,4,4,10,439
2024,4,4,11,444
2024,4,4,12,373
2024,4,4,13,209
2024,4,4,14,76
2024,4,4,15,0
2024,4,4,16,0
2024,4,4,17,0
2024,4,4,18,226
2024,4,4,19,212
2024,4,4,20,183
2024,4,4,21,430
2024,4,4,22,447
2024,4,4,23,328
2024,4,4,24,320
2024,4,5,1,430
2024,4,5,2,443
2024,4,5,3,446
2024,4,5,4,445
2024,4,5,5,443
2024,4,5,6,427
2024,4,5,7,339
2024,4,5,8,176
2024,4,5,9,112
2024,4,5,10,25
2024,4,5,11,0
2024,4,5,12,2
2024,4,5,13,5
2024,4,5,14,4
2024,4,5,15,1
2024,4,5,16,14
2024,4,5,17,21
2024,4,5,18,42
2024,4,5,19,73
2024,4,5,20,58
2024,4,5,21,32
2024,4,5,22,12
2024,4,5,23,2
2024,4,5,24,2
2024,4,6,1,0
2024,4,6,2,0
2024,4,6,3,0
2024,4,6,4,0
2024,4,6,5,0
2024,4,6,6,0
2024,4,6,7,0
2024,4,6,8,0
2024,4,6,9,8
2024,4,6,10,15
2024,4,6,11,35
2024,4,6,12,48
2024,4,6,13,53
2024,4,6,14,47
2024,4,6,15,32
2024,4,6,16,63
2024,4,6,17,49
2024,4,6,18,102
2024,4,6,19,193
2024,4,6,20,227
2024,4,6,21,386
2024,4,6,22,331
2024,4,6,23,264
2024,4,6,24,280
2024,4,7,1,216
2024,4,7,2,132
2024,4,7,3,132
2024,4,7,4,257
2024,4,7,5,433
2024,4,7,6,444
2024,4,7,7,442
2024,4,7,8,440
2024,4,7,9,437
2024,4,7,10,409
2024,4,7,11,312
2024,4,7,12,230
2024,4,7,13,205
2024,4,7,14,196
2024,4,7,15,198
2024,4,7,16,173
2024,4,7,17,202
2024,4,7,18,310
2024,4,7,19,384
2024,4,7,20,423
2024,4,7,21,425
2024,4,7,22,417
2024,4,7,23,316
2024,4,7,24,249
2024,4,8,1,251
2024,4,8,2,264
2024,4,8,3,223
2024,4,8,4,186
2024,4,8,5,144
2024,4,8,6,112
2024,4,8,7,97
2024,4,8,8,146
2024,4,8,9,186
2024,4,8,10,226
2024,4,8,11,239
2024,4,8,12,235
2024,4,8,13,180
2024,4,8,14,211
2024,4,8,15,236
2024,4,8,16,198
2024,4,8,17,166
2024,4,8,18,316
2024,4,8,19,341
2024,4,8,20,343
2024,4,8,21,412
2024,4,8,22,422
2024,4,8,23,432
2024,4,8,24,433
2024,4,9,1,420
2024,4,9,2,433
2024,4,9,3,444
2024,4,9,4,442
2024,4,9,5,448
2024,4,9,6,444
2024,4,9,7,444
2024,4,9,8,435
2024,4,9,9,343
2024,4,9,10,218
2024,4,9,11,145
2024,4,9,12,41
2024,4,9,13,42
2024,4,9,14,49
2024,4,9,15,59
2024,4,9,16,253
2024,4,9,17,419
2024,4,9,18,449
2024,4,9,19,440
2024,4,9,20,445
2024,4,9,21,407
2024,4,9,22,429
2024,4,9,23,410
2024,4,9,24,368
2024,4,10,1,396
2024,4,10,2,410
2024,4,10,3,435
2024,4,10,4,402
2024,4,10,5,438
2024,4,10,6,423
2024,4,10,7,281
2024,4,10,8,146
2024,4,10,9,79
2024,4,10,10,50
2024,4,10,11,5
2024,4,10,12,0
2024,4,10,13,0
2024,4,10,14,57
2024,4,10,15,178
2024,4,10,16,213
2024,4,10,17,251
2024,4,10,18,199
2024,4,10,19,142
2024,4,10,20,59
2024,4,10,21,10
2024,4,10,22,7
2024,4,10,23,2
2024,4,10,24,4
2024,4,11,1,2
2024,4,11,2,0
2024,4,11,3,3
2024,4,11,4,8
2024,4,11,5,20
2024,4,11,6,12
2024,4,11,7,19
2024,4,11,8,62
2024,4,11,9,104
2024,4,11,10,72
2024,4,11,11,64
2024,4,11,12,54
2024,4,11,13,51
2024,4,11,14,50
2024,4,11,15,49
2024,4,11,16,54
2024,4,11,17,85
2024,4,11,18,77
2024,4,11,19,62
2024,4,11,20,47
2024,4,11,21,80
2024,4,11,22,58
2024,4,11,23,76
2024,4,11,24,95
2024,4,12,1,46
2024,4,12,2,2
2024,4,12,3,4
2024,4,12,4,1
2024,4,12,5,0
2024,4,12,6,0
2024,4,12,7,2
2024,4,12,8,2
2024,4,12,9,0
2024,4,12,10,0
2024,4,12,11,4
2024,4,12,12,0
2024,4,12,13,3
2024,4,12,14,3
2024,4,12,15,8
2024,4,12,16,41
2024,4,12,17,154
2024,4,12,18,226
2024,4,12,19,185
2024,4,12,20,141
2024,4,12,21,60
2024,4,12,22,2
2024,4,12,23,2
2024,4,12,24,0
2024,4,13,1,63
2024,4,13,2,66
2024,4,13,3,10
2024,4,13,4,12
2024,4,13,5,25
2024,4,13,6,10
2024,4,13,7,0
2024,4,13,8,0
2024,4,13,9,8
2024,4,13,10,11
2024,4,13,11,3
2024,4,13,12,7
2024,4,13,13,50
2024,4,13,14,157
2024,4,13,15,326
2024,4,13,16,394
2024,4,13,17,340
2024,4,13,18,189
2024,4,13,19,189
2024,4,13,20,216
2024,4,13,21,276
2024,4,13,22,393
2024,4,13,23,447
2024,4,13,24,430
2024,4,14,1,443
2024,4,14,2,444
2024,4,14,3,445
2024,4,14,4,446
2024,4,14,5,451
2024,4,14,6,450
2024,4,14,7,446
2024,4,14,8,445
2024,4,14,9,439
2024,4,14,10,445
2024,4,14,11,447
2024,4,14,12,444
2024,4,14,13,437
2024,4,14,14,427
2024,4,14,15,434
2024,4,14,16,444
2024,4,14,17,444
2024,4,14,18,444
2024,4,14,19,401
2024,4,14,20,371
2024,4,14,21,388
2024,4,14,22,424
2024,4,14,23,414
2024,4,14,24,424
2024,4,15,1,437
2024,4,15,2,445
2024,4,15,3,442
2024,4,15,4,441
2024,4,15,5,447
2024,4,15,6,441
2024,4,15,7,444
2024,4,15,8,427
2024,4,15,9,438
2024,4,15,10,446
2024,4,15,11,449
2024,4,15,12,451
2024,4,15,13,445
2024,4,15,14,446
2024,4,15,15,447
2024,4,15,16,444
2024,4,15,17,411
2024,4,15,18,445
2024,4,15,19,446
2024,4,15,20,440
