Year,Month,Day,Period,node_a,node_b,node_c,node_d,node_e
2024,3,3,9,0,138.3,136.9,187.2,0
2024,3,3,10,0,142.8,141.4,193.2,0
2024,3,3,11,0,146.2,144.6,197.8,0
2024,3,3,12,0,143.9,142.5,194.7,0
2024,3,3,13,0,147.3,145.8,199.3,0
2024,3,3,14,0,141.7,140.2,191.8,0
2024,3,3,15,0,140.6,139.1,190.2,0
2024,3,3,16,0,140.6,139.1,190.2,0
2024,3,3,17,0,139.4,138,188.7,0
2024,3,3,18,0,146.2,144.6,197.8,0
2024,3,3,19,0,159.5,157.9,215.9,0
2024,3,3,20,0,155,153.5,209.8,0
2024,3,3,21,0,151.7,150.2,205.4,0
2024,3,3,22,0,145,143.5,196.2,0
2024,3,3,23,0,133.8,132.5,181.1,0
2024,3,3,24,0,121.5,120.3,164.6,0
2024,3,4,1,0,114.8,113.7,155.4,0
2024,3,4,2,0,111.5,110.4,151,0
2024,3,4,3,0,105.9,104.9,143.4,0
2024,3,4,4,0,108.2,107.1,146.4,0
2024,3,4,5,0,109.3,108.2,147.9,0
2024,3,4,6,0,113.7,112.6,153.9,0
2024,3,4,7,0,115.9,114.8,157,0
2024,3,4,8,0,119.3,118.2,161.5,0
2024,3,4,9,0,127.1,125.8,172.1,0
2024,3,4,10,0,135,133.6,182.6,0
2024,3,4,11,0,136.1,134.7,184.2,0
2024,3,4,12,0,138.3,136.9,187.2,0
2024,3,4,13,0,142.8,141.4,193.2,0
2024,3,4,14,0,141.7,140.2,191.8,0
2024,3,4,15,0,145,143.5,196.2,0
2024,3,4,16,0,141.7,140.2,191.8,0
2024,3,4,17,0,145,143.5,196.2,0
2024,3,4,18,0,151.7,150.2,205.4,0
2024,3,4,19,0,162.9,161.2,220.4,0
2024,3,4,20,0,160.6,159,217.4,0
2024,3,4,21,0,156.2,154.6,211.4,0
2024,3,4,22,0,143.9,142.5,194.7,0
2024,3,4,23,0,131.6,130.3,178.2,0
2024,3,4,24,0,119.3,118.2,161.5,0
2024,3,5,1,0,113.7,112.6,153.9,0
2024,3,5,2,0,105.9,104.9,143.4,0
2024,3,5,3,0,104.8,103.8,141.8,0
2024,3,5,4,0,107,106,144.9,0
2024,3,5,5,0,108.2,107.1,146.4,0
2024,3,5,6,0,120.4,119.3,163,0
2024,3,5,7,0,132.7,131.4,179.6,0
2024,3,5,8,0,143.9,142.5,194.7,0
2024,3,5,9,0,155,153.5,209.8,0
2024,3,5,10,0,160.6,159,217.4,0
2024,3,5,11,0,166.2,164.6,225,0
2024,3,5,12,0,168.4,166.8,228,0
2024,3,5,13,0,170.6,169,231,0
2024,3,5,14,0,171.8,170.1,232.6,0
2024,3,5,15,0,172.9,171.2,234,0
2024,3,5,16,0,164,162.3,222,0
2024,3,5,17,0,164,162.3,222,0
2024,3,5,18,0,169.5,167.8,229.5,0
2024,3,5,19,0,177.4,175.6,240.1,0
2024,3,5,20,0,180.7,179,244.6,0
2024,3,5,21,0,170.6,169,231,0
2024,3,5,22,0,153.9,152.4,208.4,0
2024,3,5,23,0,141.7,140.2,191.8,0
2024,3,5,24,0,123.8,122.6,167.5,0
2024,3,6,1,0,119.3,118.2,161.5,0
2024,3,6,2,0,114.8,113.7,155.4,0
2024,3,6,3,0,107,106,144.9,0
2024,3,6,4,0,110.4,109.3,149.4,0
2024,3,6,5,0,112.6,111.4,152.4,0
2024,3,6,6,0,118.2,117,160,0
2024,3,6,7,0,135,133.6,182.6,0
2024,3,6,8,0,142.8,141.4,193.2,0
2024,3,6,9,0,151.7,150.2,205.4,0
2024,3,6,10,0,157.3,155.7,212.9,0
2024,3,6,11,0,162.9,161.2,220.4,0
2024,3,6,12,0,167.3,165.7,226.5,0
2024,3,6,13,0,171.8,170.1,232.6,0
2024,3,6,14,0,177.4,175.6,240.1,0
2024,3,6,15,0,172.9,171.2,234,0
2024,3,6,16,0,170.6,169,231,0
2024,3,6,17,0,159.5,157.9,215.9,0
2024,3,6,18,0,159.5,157.9,215.9,0
2024,3,6,19,0,172.9,171.2,234,0
2024,3,6,20,0,169.5,167.8,229.5,0
2024,3,6,21,0,166.2,164.6,225,0
2024,3,6,22,0,149.4,147.9,202.3,0
2024,3,6,23,0,133.8,132.5,181.1,0
2024,3,6,24,0,123.8,122.6,167.5,0
2024,3,7,1,0,114.8,113.7,155.4,0
2024,3,7,2,0,110.4,109.3,149.4,0
2024,3,7,3,0,109.3,108.2,147.9,0
2024,3,7,4,0,111.5,110.4,151,0
2024,3,7,5,0,114.8,113.7,155.4,0
2024,3,7,6,0,124.9,123.6,169,0
2024,3,7,7,0,135,133.6,182.6,0
2024,3,7,8,0,149.4,147.9,202.3,0
2024,3,7,9,0,155,153.5,209.8,0
2024,3,7,10,0,158.4,156.8,214.4,0
2024,3,7,11,0,158.4,156.8,214.4,0
2024,3,7,12,0,160.6,159,217.4,0
2024,3,7,13,0,155,153.5,209.8,0
2024,3,7,14,0,157.3,155.7,212.9,0
2024,3,7,15,0,155,153.5,209.8,0
2024,3,7,16,0,149.4,147.9,202.3,0
2024,3,7,17,0,150.6,149,203.8,0
2024,3,7,18,0,153.9,152.4,208.4,0
2024,3,7,19,0,174,172.2,235.6,0
2024,3,7,20,0,171.8,170.1,232.6,0
2024,3,7,21,0,167.3,165.7,226.5,0
2024,3,7,22,0,152.8,151.3,206.8,0
2024,3,7,23,0,139.4,138,188.7,0
2024,3,7,24,0,128.2,127,173.6,0
2024,3,8,1,0,121.5,120.3,164.6,0
2024,3,8,2,0,115.9,114.8,157,0
2024,3,8,3,0,113.7,112.6,153.9,0
2024,3,8,4,0,117,115.9,158.5,0
2024,3,8,5,0,115.9,114.8,157,0
2024,3,8,6,0,128.2,127,173.6,0
2024,3,8,7,0,139.4,138,188.7,0
2024,3,8,8,0,147.3,145.8,199.3,0
2024,3,8,9,0,149.4,147.9,202.3,0
2024,3,8,10,0,152.8,151.3,206.8,0
2024,3,8,11,0,158.4,156.8,214.4,0
2024,3,8,12,0,160.6,159,217.4,0
2024,3,8,13,0,160.6,159,217.4,0
2024,3,8,14,0,160.6,159,217.4,0
2024,3,8,15,0,164,162.3,222,0
2024,3,8,16,0,156.2,154.6,211.4,0
2024,3,8,17,0,157.3,155.7,212.9,0
2024,3,8,18,0,159.5,157.9,215.9,0
2024,3,8,19,0,174,172.2,235.6,0
2024,3,8,20,0,171.8,170.1,232.6,0
2024,3,8,21,0,167.3,165.7,226.5,0
2024,3,8,22,0,157.3,155.7,212.9,0
2024,3,8,23,0,136.1,134.7,184.2,0
2024,3,8,24,0,126,124.7,170.6,0
2024,3,9,1,0,118.2,117,160,0
2024,3,9,2,0,109.3,108.2,147.9,0
2024,3,9,3,0,109.3,108.2,147.9,0
2024,3,9,4,0,110.4,109.3,149.4,0
2024,3,9,5,0,113.7,112.6,153.9,0
2024,3,9,6,0,122.6,121.4,166,0
2024,3,9,7,0,132.7,131.4,179.6,0
2024,3,9,8,0,143.9,142.5,194.7,0
2024,3,9,9,0,151.7,150.2,205.4,0
2024,3,9,10,0,157.3,155.7,212.9,0
2024,3,9,11,0,164,162.3,222,0
2024,3,9,12,0,169.5,167.8,229.5,0
2024,3,9,13,0,169.5,167.8,229.5,0
2024,3,9,14,0,171.8,170.1,232.6,0
2024,3,9,15,0,169.5,167.8,229.5,0
2024,3,9,16,0,167.3,165.7,226.5,0
2024,3,9,17,0,164,162.3,222,0
2024,3,9,18,0,167.3,165.7,226.5,0
2024,3,9,19,0,176.2,174.5,238.6,0
2024,3,9,20,0,168.4,166.8,228,0
2024,3,9,21,0,166.2,164.6,225,0
2024,3,9,22,0,155,153.5,209.8,0
2024,3,9,23,0,138.3,136.9,187.2,0
2024,3,9,24,0,128.2,127,173.6,0
2024,3,10,1,0,115.9,114.8,157,0
2024,3,10,2,0,111.5,110.4,151,0
2024,3,10,3,0,105.9,104.9,143.4,0
2024,3,10,4,0,104.8,103.8,141.8,0
2024,3,10,5,0,107,106,144.9,0
2024,3,10,6,0,111.5,110.4,151,0
2024,3,10,7,0,113.7,112.6,153.9,0
2024,3,10,8,0,124.9,123.6,169,0
2024,3,10,9,0,131.6,130.3,178.2,0
2024,3,10,10,0,142.8,141.4,193.2,0
2024,3,10,11,0,146.2,144.6,197.8,0
2024,3,10,12,0,148.3,146.9,200.8,0
2024,3,10,13,0,147.3,145.8,199.3,0
2024,3,10,14,0,147.3,145.8,199.3,0
2024,3,10,15,0,147.3,145.8,199.3,0
2024,3,10,16,0,147.3,145.8,199.3,0
2024,3,10,17,0,143.9,142.5,194.7,0
2024,3,10,18,0,149.4,147.9,202.3,0
2024,3,10,19,0,161.8,160.1,219,0
2024,3,10,20,0,158.4,156.8,214.4,0
2024,3,10,21,0,155,153.5,209.8,0
2024,3,10,22,0,145,143.5,196.2,0
2024,3,10,23,0,128.2,127,173.6,0
2024,3,10,24,0,120.4,119.3,163,0
2024,3,11,1,0,111.5,110.4,151,0
2024,3,11,2,0,108.2,107.1,146.4,0
2024,3,11,3,0,107,106,144.9,0
2024,3,11,4,0,105.9,104.9,143.4,0
2024,3,11,5,0,103.7,102.6,140.3,0
2024,3,11,6,0,104.8,103.8,141.8,0
2024,3,11,7,0,105.9,104.9,143.4,0
2024,3,11,8,0,112.6,111.4,152.4,0
2024,3,11,9,0,120.4,119.3,163,0
2024,3,11,10,0,128.2,127,173.6,0
2024,3,11,11,0,135,133.6,182.6,0
2024,3,11,12,0,133.8,132.5,181.1,0
2024,3,11,13,0,136.1,134.7,184.2,0
2024,3,11,14,0,138.3,136.9,187.2,0
2024,3,11,15,0,136.1,134.7,184.2,0
2024,3,11,16,0,137.2,135.8,185.7,0
2024,3,11,17,0,138.3,136.9,187.2,0
2024,3,11,18,0,138.3,136.9,187.2,0
2024,3,11,19,0,150.6,149,203.8,0
2024,3,11,20,0,143.9,142.5,194.7,0
2024,3,11,21,0,147.3,145.8,199.3,0
2024,3,11,22,0,148.3,146.9,200.8,0
2024,3,11,23,0,131.6,130.3,178.2,0
2024,3,11,24,0,122.6,121.4,166,0
2024,3,12,1,0,110.4,109.3,149.4,0
2024,3,12,2,0,107,106,144.9,0
2024,3,12,3,0,100.3,99.3,135.8,0
2024,3,12,4,0,102.6,101.5,138.8,0
2024,3,12,5,0,105.9,104.9,143.4,0
2024,3,12,6,0,112.6,111.4,152.4,0
2024,3,12,7,0,130.5,129.2,176.6,0
2024,3,12,8,0,135,133.6,182.6,0
2024,3,12,9,0,141.7,140.2,191.8,0
2024,3,12,10,0,149.4,147.9,202.3,0
2024,3,12,11,0,155,153.5,209.8,0
2024,3,12,12,0,157.3,155.7,212.9,0
2024,3,12,13,0,159.5,157.9,215.9,0
2024,3,12,14,0,161.8,160.1,219,0
2024,3,12,15,0,160.6,159,217.4,0
2024,3,12,16,0,161.8,160.1,219,0
2024,3,12,17,0,160.6,159,217.4,0
2024,3,12,18,0,158.4,156.8,214.4,0
2024,3,12,19,0,156.2,154.6,211.4,0
2024,3,12,20,0,171.8,170.1,232.6,0
2024,3,12,21,0,169.5,167.8,229.5,0
2024,3,12,22,0,159.5,157.9,215.9,0
2024,3,12,23,0,141.7,140.2,191.8,0
2024,3,12,24,0,121.5,120.3,164.6,0
2024,3,13,1,0,119.3,118.2,161.5,0
2024,3,13,2,0,108.2,107.1,146.4,0
2024,3,13,3,0,108.2,107.1,146.4,0
2024,3,13,4,0,107,106,144.9,0
2024,3,13,5,0,109.3,108.2,147.9,0
2024,3,13,6,0,117,115.9,158.5,0
2024,3,13,7,0,133.8,132.5,181.1,0
2024,3,13,8,0,139.4,138,188.7,0
2024,3,13,9,0,147.3,145.8,199.3,0
2024,3,13,10,0,152.8,151.3,206.8,0
2024,3,13,11,0,160.6,159,217.4,0
2024,3,13,12,0,164,162.3,222,0
2024,3,13,13,0,166.2,164.6,225,0
2024,3,13,14,0,168.4,166.8,228,0
2024,3,13,15,0,169.5,167.8,229.5,0
2024,3,13,16,0,166.2,164.6,225,0
2024,3,13,17,0,166.2,164.6,225,0
2024,3,13,18,0,162.9,161.2,220.4,0
2024,3,13,19,0,162.9,161.2,220.4,0
2024,3,13,20,0,176.2,174.5,238.6,0
2024,3,13,21,0,175.1,173.4,237,0
2024,3,13,22,0,161.8,160.1,219,0
2024,3,13,23,0,142.8,141.4,193.2,0
2024,3,13,24,0,128.2,127,173.6,0
2024,3,14,1,0,117,115.9,158.5,0
2024,3,14,2,0,111.5,110.4,151,0
2024,3,14,3,0,109.3,108.2,147.9,0
2024,3,14,4,0,105.9,104.9,143.4,0
2024,3,14,5,0,108.2,107.1,146.4,0
2024,3,14,6,0,118.2,117,160,0
2024,3,14,7,0,131.6,130.3,178.2,0
2024,3,14,8,0,142.8,141.4,193.2,0
2024,3,14,9,0,146.2,144.6,197.8,0
2024,3,14,10,0,158.4,156.8,214.4,0
2024,3,14,11,0,164,162.3,222,0
2024,3,14,12,0,167.3,165.7,226.5,0
2024,3,14,13,0,170.6,169,231,0
2024,3,14,14,0,174,172.2,235.6,0
2024,3,14,15,0,175.1,173.4,237,0
2024,3,14,16,0,174,172.2,235.6,0
2024,3,14,17,0,171.8,170.1,232.6,0
2024,3,14,18,0,170.6,169,231,0
2024,3,14,19,0,166.2,164.6,225,0
2024,3,14,20,0,178.5,176.7,241.6,0
2024,3,14,21,0,177.4,175.6,240.1,0
2024,3,14,22,0,166.2,164.6,225,0
2024,3,14,23,0,151.7,150.2,205.4,0
2024,3,14,24,0,130.5,129.2,176.6,0
2024,3,15,1,0,121.5,120.3,164.6,0
2024,3,15,2,0,114.8,113.7,155.4,0
2024,3,15,3,0,109.3,108.2,147.9,0
2024,3,15,4,0,110.4,109.3,149.4,0
2024,3,15,5,0,110.4,109.3,149.4,0
2024,3,15,6,0,117,115.9,158.5,0
2024,3,15,7,0,135,133.6,182.6,0
2024,3,15,8,0,142.8,141.4,193.2,0
2024,3,15,9,0,149.4,147.9,202.3,0
2024,3,15,10,0,157.3,155.7,212.9,0
2024,3,15,11,0,166.2,164.6,225,0
2024,3,15,12,0,168.4,166.8,228,0
2024,3,15,13,0,175.1,173.4,237,0
2024,3,15,14,0,183,181.1,247.6,0
2024,3,15,15,0,181.8,180,246.2,0
2024,3,15,16,0,181.8,180,246.2,0
2024,3,15,17,0,183,181.1,247.6,0
2024,3,15,18,0,178.5,176.7,241.6,0
2024,3,15,19,0,172.9,171.2,234,0
2024,3,15,20,0,184.1,182.2,249.2,0
2024,3,15,21,0,180.7,179,244.6,0
2024,3,15,22,0,170.6,169,231,0
2024,3,15,23,0,150.6,149,203.8,0
2024,3,15,24,0,138.3,136.9,187.2,0
2024,3,16,1,0,121.5,120.3,164.6,0
2024,3,16,2,0,113.7,112.6,153.9,0
2024,3,16,3,0,110.4,109.3,149.4,0
2024,3,16,4,0,110.4,109.3,149.4,0
2024,3,16,5,0,113.7,112.6,153.9,0
2024,3,16,6,0,117,115.9,158.5,0
2024,3,16,7,0,133.8,132.5,181.1,0
2024,3,16,8,0,142.8,141.4,193.2,0
2024,3,16,9,0,148.3,146.9,200.8,0
2024,3,16,10,0,159.5,157.9,215.9,0
2024,3,16,11,0,166.2,164.6,225,0
2024,3,16,12,0,174,172.2,235.6,0
2024,3,16,13,0,178.5,176.7,241.6,0
2024,3,16,14,0,176.2,174.5,238.6,0
2024,3,16,15,0,183,181.1,247.6,0
2024,3,16,16,0,185.2,183.4,250.6,0
2024,3,16,17,0,181.8,180,246.2,0
2024,3,16,18,0,180.7,179,244.6,0
2024,3,16,19,0,169.5,167.8,229.5,0
2024,3,16,20,0,178.5,176.7,241.6,0
2024,3,16,21,0,177.4,175.6,240.1,0
2024,3,16,22,0,160.6,159,217.4,0
2024,3,16,23,0,149.4,147.9,202.3,0
2024,3,16,24,0,135,133.6,182.6,0
2024,3,17,1,0,120.4,119.3,163,0
2024,3,17,2,0,115.9,114.8,157,0
2024,3,17,3,0,109.3,108.2,147.9,0
2024,3,17,4,0,109.3,108.2,147.9,0
2024,3,17,5,0,105.9,104.9,143.4,0
2024,3,17,6,0,110.4,109.3,149.4,0
2024,3,17,7,0,117,115.9,158.5,0
2024,3,17,8,0,121.5,120.3,164.6,0
2024,3,17,9,0,136.1,134.7,184.2,0
2024,3,17,10,0,142.8,141.4,193.2,0
2024,3,17,11,0,148.3,146.9,200.8,0
2024,3,17,12,0,153.9,152.4,208.4,0
2024,3,17,13,0,152.8,151.3,206.8,0
2024,3,17,14,0,147.3,145.8,199.3,0
2024,3,17,15,0,149.4,147.9,202.3,0
2024,3,17,16,0,147.3,145.8,199.3,0
2024,3,17,17,0,141.7,140.2,191.8,0
2024,3,17,18,0,138.3,136.9,187.2,0
2024,3,17,19,0,141.7,140.2,191.8,0
2024,3,17,20,0,155,153.5,209.8,0
2024,3,17,21,0,149.4,147.9,202.3,0
2024,3,17,22,0,141.7,140.2,191.8,0
2024,3,17,23,0,131.6,130.3,178.2,0
2024,3,17,24,0,122.6,121.4,166,0
2024,3,18,1,0,111.5,110.4,151,0
2024,3,18,2,0,105.9,104.9,143.4,0
2024,3,18,3,0,102.6,101.5,138.8,0
2024,3,18,4,0,100.3,99.3,135.8,0
2024,3,18,5,0,104.8,103.8,141.8,0
2024,3,18,6,0,105.9,104.9,143.4,0
2024,3,18,7,0,110.4,109.3,149.4,0
2024,3,18,8,0,115.9,114.8,157,0
2024,3,18,9,0,120.4,119.3,163,0
2024,3,18,10,0,126,124.7,170.6,0
2024,3,18,11,0,128.2,127,173.6,0
2024,3,18,12,0,136.1,134.7,184.2,0
2024,3,18,13,0,131.6,130.3,178.2,0
2024,3,18,14,0,129.4,128.1,175.1,0
2024,3,18,15,0,127.1,125.8,172.1,0
2024,3,18,16,0,128.2,127,173.6,0
2024,3,18,17,0,126,124.7,170.6,0
2024,3,18,18,0,130.5,129.2,176.6,0
2024,3,18,19,0,138.3,136.9,187.2,0
2024,3,18,20,0,152.8,151.3,206.8,0
2024,3,18,21,0,155,153.5,209.8,0
2024,3,18,22,0,143.9,142.5,194.7,0
2024,3,18,23,0,133.8,132.5,181.1,0
2024,3,18,24,0,119.3,118.2,161.5,0
2024,3,19,1,0,114.8,113.7,155.4,0
2024,3,19,2,0,105.9,104.9,143.4,0
2024,3,19,3,0,108.2,107.1,146.4,0
2024,3,19,4,0,105.9,104.9,143.4,0
2024,3,19,5,0,110.4,109.3,149.4,0
2024,3,19,6,0,121.5,120.3,164.6,0
2024,3,19,7,0,138.3,136.9,187.2,0
2024,3,19,8,0,149.4,147.9,202.3,0
2024,3,19,9,0,153.9,152.4,208.4,0
2024,3,19,10,0,155,153.5,209.8,0
2024,3,19,11,0,158.4,156.8,214.4,0
2024,3,19,12,0,160.6,159,217.4,0
2024,3,19,13,0,153.9,152.4,208.4,0
2024,3,19,14,0,156.2,154.6,211.4,0
2024,3,19,15,0,152.8,151.3,206.8,0
2024,3,19,16,0,152.8,151.3,206.8,0
2024,3,19,17,0,148.3,146.9,200.8,0
2024,3,19,18,0,145,143.5,196.2,0
2024,3,19,19,0,152.8,151.3,206.8,0
2024,3,19,20,0,165.1,163.4,223.4,0
2024,3,19,21,0,168.4,166.8,228,0
2024,3,19,22,0,158.4,156.8,214.4,0
2024,3,19,23,0,141.7,140.2,191.8,0
2024,3,19,24,0,128.2,127,173.6,0
2024,3,20,1,0,119.3,118.2,161.5,0
2024,3,20,2,0,113.7,112.6,153.9,0
2024,3,20,3,0,112.6,111.4,152.4,0
2024,3,20,4,0,111.5,110.4,151,0
2024,3,20,5,0,114.8,113.7,155.4,0
2024,3,20,6,0,127.1,125.8,172.1,0
2024,3,20,7,0,143.9,142.5,194.7,0
2024,3,20,8,0,149.4,147.9,202.3,0
2024,3,20,9,0,155,153.5,209.8,0
2024,3,20,10,0,155,153.5,209.8,0
2024,3,20,11,0,158.4,156.8,214.4,0
2024,3,20,12,0,156.2,154.6,211.4,0
2024,3,20,13,0,157.3,155.7,212.9,0
2024,3,20,14,0,160.6,159,217.4,0
2024,3,20,15,0,153.9,152.4,208.4,0
2024,3,20,16,0,152.8,151.3,206.8,0
2024,3,20,17,0,150.6,149,203.8,0
2024,3,20,18,0,149.4,147.9,202.3,0
2024,3,20,19,0,149.4,147.9,202.3,0
2024,3,20,20,0,168.4,166.8,228,0
2024,3,20,21,0,164,162.3,222,0
2024,3,20,22,0,157.3,155.7,212.9,0
2024,3,20,23,0,139.4,138,188.7,0
2024,3,20,24,0,127.1,125.8,172.1,0
2024,3,21,1,0,120.4,119.3,163,0
2024,3,21,2,0,111.5,110.4,151,0
2024,3,21,3,0,108.2,107.1,146.4,0
2024,3,21,4,0,110.4,109.3,149.4,0
2024,3,21,5,0,112.6,111.4,152.4,0
2024,3,21,6,0,121.5,120.3,164.6,0
2024,3,21,7,0,138.3,136.9,187.2,0
2024,3,21,8,0,147.3,145.8,199.3,0
2024,3,21,9,0,151.7,150.2,205.4,0
2024,3,21,10,0,153.9,152.4,208.4,0
2024,3,21,11,0,157.3,155.7,212.9,0
2024,3,21,12,0,160.6,159,217.4,0
2024,3,21,13,0,165.1,163.4,223.4,0
2024,3,21,14,0,165.1,163.4,223.4,0
2024,3,21,15,0,165.1,163.4,223.4,0
2024,3,21,16,0,165.1,163.4,223.4,0
2024,3,21,17,0,166.2,164.6,225,0
2024,3,21,18,0,157.3,155.7,212.9,0
2024,3,21,19,0,164,162.3,222,0
2024,3,21,20,0,171.8,170.1,232.6,0
2024,3,21,21,0,175.1,173.4,237,0
2024,3,21,22,0,161.8,160.1,219,0
2024,3,21,23,0,143.9,142.5,194.7,0
2024,3,21,24,0,127.1,125.8,172.1,0
2024,3,22,1,0,117,115.9,158.5,0
2024,3,22,2,0,114.8,113.7,155.4,0
2024,3,22,3,0,108.2,107.1,146.4,0
2024,3,22,4,0,108.2,107.1,146.4,0
2024,3,22,5,0,113.7,112.6,153.9,0
2024,3,22,6,0,121.5,120.3,164.6,0
2024,3,22,7,0,135,133.6,182.6,0
2024,3,22,8,0,141.7,140.2,191.8,0
2024,3,22,9,0,150.6,149,203.8,0
2024,3,22,10,0,151.7,150.2,205.4,0
2024,3,22,11,0,164,162.3,222,0
2024,3,22,12,0,167.3,165.7,226.5,0
2024,3,22,13,0,170.6,169,231,0
2024,3,22,14,0,178.5,176.7,241.6,0
2024,3,22,15,0,178.5,176.7,241.6,0
2024,3,22,16,0,177.4,175.6,240.1,0
2024,3,22,17,0,177.4,175.6,240.1,0
2024,3,22,18,0,171.8,170.1,232.6,0
2024,3,22,19,0,175.1,173.4,237,0
2024,3,22,20,0,180.7,179,244.6,0
2024,3,22,21,0,179.6,177.8,243.1,0
2024,3,22,22,0,169.5,167.8,229.5,0
2024,3,22,23,0,150.6,149,203.8,0
2024,3,22,24,0,129.4,128.1,175.1,0
2024,3,23,1,0,121.5,120.3,164.6,0
2024,3,23,2,0,113.7,112.6,153.9,0
2024,3,23,3,0,111.5,110.4,151,0
2024,3,23,4,0,108.2,107.1,146.4,0
2024,3,23,5,0,108.2,107.1,146.4,0
2024,3,23,6,0,119.3,118.2,161.5,0
2024,3,23,7,0,131.6,130.3,178.2,0
2024,3,23,8,0,139.4,138,188.7,0
2024,3,23,9,0,149.4,147.9,202.3,0
2024,3,23,10,0,155,153.5,209.8,0
2024,3,23,11,0,164,162.3,222,0
2024,3,23,12,0,169.5,167.8,229.5,0
2024,3,23,13,0,174,172.2,235.6,0
2024,3,23,14,0,175.1,173.4,237,0
2024,3,23,15,0,180.7,179,244.6,0
2024,3,23,16,0,180.7,179,244.6,0
2024,3,23,17,0,176.2,174.5,238.6,0
2024,3,23,18,0,172.9,171.2,234,0
2024,3,23,19,0,167.3,165.7,226.5,0
2024,3,23,20,0,178.5,176.7,241.6,0
2024,3,23,21,0,177.4,175.6,240.1,0
2024,3,23,22,0,165.1,163.4,223.4,0
2024,3,23,23,0,152.8,151.3,206.8,0
2024,3,23,24,0,136.1,134.7,184.2,0
2024,3,24,1,0,124.9,123.6,169,0
2024,3,24,2,0,115.9,114.8,157,0
2024,3,24,3,0,114.8,113.7,155.4,0
2024,3,24,4,0,109.3,108.2,147.9,0
2024,3,24,5,0,111.5,110.4,151,0
2024,3,24,6,0,114.8,113.7,155.4,0
2024,3,24,7,0,120.4,119.3,163,0
2024,3,24,8,0,123.8,122.6,167.5,0
2024,3,24,9,0,137.2,135.8,185.7,0
2024,3,24,10,0,147.3,145.8,199.3,0
2024,3,24,11,0,149.4,147.9,202.3,0
2024,3,24,12,0,157.3,155.7,212.9,0
2024,3,24,13,0,155,153.5,209.8,0
2024,3,24,14,0,161.8,160.1,219,0
2024,3,24,15,0,160.6,159,217.4,0
2024,3,24,16,0,160.6,159,217.4,0
2024,3,24,17,0,160.6,159,217.4,0
2024,3,24,18,0,157.3,155.7,212.9,0
2024,3,24,19,0,156.2,154.6,211.4,0
2024,3,24,20,0,168.4,166.8,228,0
2024,3,24,21,0,165.1,163.4,223.4,0
2024,3,24,22,0,157.3,155.7,212.9,0
2024,3,24,23,0,142.8,141.4,193.2,0
2024,3,24,24,0,130.5,129.2,176.6,0
2024,3,25,1,0,121.5,120.3,164.6,0
2024,3,25,2,0,115.9,114.8,157,0
2024,3,25,3,0,108.2,107.1,146.4,0
2024,3,25,4,0,109.3,108.2,147.9,0
2024,3,25,5,0,105.9,104.9,143.4,0
2024,3,25,6,0,111.5,110.4,151,0
2024,3,25,7,0,109.3,108.2,147.9,0
2024,3,25,8,0,114.8,113.7,155.4,0
2024,3,25,9,0,124.9,123.6,169,0
2024,3,25,10,0,130.5,129.2,176.6,0
2024,3,25,11,0,138.3,136.9,187.2,0
2024,3,25,12,0,138.3,136.9,187.2,0
2024,3,25,13,0,143.9,142.5,194.7,0
2024,3,25,14,0,147.3,145.8,199.3,0
2024,3,25,15,0,146.2,144.6,197.8,0
2024,3,25,16,0,148.3,146.9,200.8,0
2024,3,25,17,0,147.3,145.8,199.3,0
2024,3,25,18,0,140.6,139.1,190.2,0
2024,3,25,19,0,141.7,140.2,191.8,0
2024,3,25,20,0,155,153.5,209.8,0
2024,3,25,21,0,153.9,152.4,208.4,0
2024,3,25,22,0,145,143.5,196.2,0
2024,3,25,23,0,130.5,129.2,176.6,0
2024,3,25,24,0,115.9,114.8,157,0
2024,3,26,1,0,110.4,109.3,149.4,0
2024,3,26,2,0,108.2,107.1,146.4,0
2024,3,26,3,0,105.9,104.9,143.4,0
2024,3,26,4,0,105.9,104.9,143.4,0
2024,3,26,5,0,108.2,107.1,146.4,0
2024,3,26,6,0,114.8,113.7,155.4,0
2024,3,26,7,0,130.5,129.2,176.6,0
2024,3,26,8,0,139.4,138,188.7,0
2024,3,26,9,0,146.2,144.6,197.8,0
2024,3,26,10,0,150.6,149,203.8,0
2024,3,26,11,0,158.4,156.8,214.4,0
2024,3,26,12,0,159.5,157.9,215.9,0
2024,3,26,13,0,161.8,160.1,219,0
2024,3,26,14,0,164,162.3,222,0
2024,3,26,15,0,161.8,160.1,219,0
2024,3,26,16,0,161.8,160.1,219,0
2024,3,26,17,0,159.5,157.9,215.9,0
2024,3,26,18,0,157.3,155.7,212.9,0
2024,3,26,19,0,156.2,154.6,211.4,0
2024,3,26,20,0,170.6,169,231,0
2024,3,26,21,0,172.9,171.2,234,0
2024,3,26,22,0,160.6,159,217.4,0
2024,3,26,23,0,145,143.5,196.2,0
2024,3,26,24,0,126,124.7,170.6,0
2024,3,27,1,0,122.6,121.4,166,0
2024,3,27,2,0,113.7,112.6,153.9,0
2024,3,27,3,0,110.4,109.3,149.4,0
2024,3,27,4,0,113.7,112.6,153.9,0
2024,3,27,5,0,112.6,111.4,152.4,0
2024,3,27,6,0,122.6,121.4,166,0
2024,3,27,7,0,135,133.6,182.6,0
2024,3,27,8,0,145,143.5,196.2,0
2024,3,27,9,0,149.4,147.9,202.3,0
